unit,time_step,operational_setting_1,operational_setting_2,operational_setting_3,Sensor_0,Sensor_1,Sensor_2,Sensor_3,Sensor_4,Sensor_5,Sensor_6,Sensor_7,Sensor_8,Sensor_9,Sensor_10,Sensor_11,Sensor_12,Sensor_13,Sensor_14,Sensor_15,Sensor_16,Sensor_17,Sensor_18,Sensor_19,Sensor_20,Health_state,Operational_condition
25496,122,18,42.0034,0.84,40.0,445.0,549.16,1344.24,1118.31,3.91,5.71,139.36,2211.83,8315.93,1.02,41.74,130.55,2387.96,8081.36,9.3496,0.02,329,2212,100.0,10.53,6.3644,1,4
25498,122,20,35.0074,0.84,60.0,449.44,555.11,1362.7,1121.58,5.48,8.0,195.23,2222.87,8347.69,1.02,41.81,183.34,2387.99,8065.34,9.2795,0.02,333,2223,100.0,14.8,8.9467,1,4
25499,122,21,41.9992,0.841,40.0,445.0,548.95,1348.06,1112.29,3.91,5.71,138.6,2211.8,8311.35,1.02,41.88,130.53,2387.92,8075.08,9.3393,0.02,328,2212,100.0,10.68,6.2598,1,4
25500,122,22,42.0002,0.842,40.0,445.0,549.67,1348.01,1124.64,3.91,5.72,138.84,2211.87,8310.83,1.02,41.89,130.91,2387.91,8081.05,9.3184,0.02,329,2212,100.0,10.65,6.4052,1,4
25501,122,23,42.0056,0.8409,40.0,445.0,549.58,1347.9,1119.79,3.91,5.71,138.42,2211.93,8319.46,1.02,41.72,130.58,2387.9,8082.41,9.4031,0.02,331,2212,100.0,10.64,6.3904,1,4
25503,122,25,35.0016,0.8413,60.0,449.44,555.26,1355.27,1123.75,5.48,8.0,194.65,2222.86,8346.35,1.02,41.65,183.36,2387.92,8066.23,9.2911,0.02,332,2223,100.0,14.96,8.9635,1,4
25505,122,27,41.9984,0.8403,40.0,445.0,549.1,1346.82,1119.41,3.91,5.71,138.46,2211.82,8309.97,1.02,41.93,130.98,2387.91,8079.5,9.3504,0.02,330,2212,100.0,10.62,6.4459,1,4
25510,122,32,35.0035,0.8415,60.0,449.44,555.46,1360.96,1121.52,5.48,8.0,195.15,2222.84,8342.41,1.02,41.55,183.43,2387.9,8063.53,9.2731,0.02,332,2223,100.0,14.75,9.0065,1,4
25511,122,33,35.003,0.842,60.0,449.44,555.66,1360.78,1112.04,5.48,8.0,195.22,2222.9,8341.37,1.02,41.77,183.39,2387.98,8063.3,9.3065,0.02,332,2223,100.0,14.97,8.9114,1,4
25512,122,34,42.0054,0.8419,40.0,445.0,549.35,1349.63,1114.65,3.91,5.71,138.05,2211.85,8310.83,1.02,41.89,131.05,2387.98,8083.66,9.3126,0.02,330,2212,100.0,10.65,6.3129,1,4
25517,122,39,35.0041,0.84,60.0,449.44,554.56,1361.1,1119.59,5.48,8.0,195.3,2222.77,8342.11,1.02,41.64,183.19,2387.94,8059.11,9.3128,0.02,333,2223,100.0,14.84,8.9329,2,4
25521,122,43,41.9989,0.8413,40.0,445.0,549.48,1340.69,1128.37,3.91,5.71,138.96,2211.89,8319.4,1.02,41.79,131.0,2387.97,8083.45,9.3252,0.02,330,2212,100.0,10.79,6.469,2,4
25524,122,46,35.0067,0.8416,60.0,449.44,555.59,1359.46,1120.8,5.48,8.0,195.0,2222.85,8345.45,1.02,41.92,183.32,2387.95,8056.84,9.317,0.02,334,2223,100.0,14.93,8.9125,2,4
25525,122,47,35.0004,0.84,60.0,449.44,555.41,1360.38,1131.05,5.48,8.0,194.5,2222.9,8345.22,1.02,41.86,183.29,2388.01,8066.79,9.3122,0.02,333,2223,100.0,15.3,9.0292,2,4
25526,122,48,42.0018,0.84,40.0,445.0,549.26,1347.3,1116.41,3.91,5.72,138.92,2211.83,8313.11,1.02,42.06,130.88,2387.93,8088.0,9.3497,0.02,329,2212,100.0,10.77,6.2974,2,4
25527,122,49,35.0012,0.84,60.0,449.44,555.77,1365.8,1126.76,5.48,8.0,194.77,2222.89,8343.58,1.02,41.61,183.78,2388.03,8063.76,9.3037,0.02,333,2223,100.0,14.99,9.0528,2,4
25532,122,54,35.0064,0.84,60.0,449.44,555.59,1364.28,1122.35,5.48,8.0,195.14,2222.97,8342.09,1.02,41.78,183.24,2388.0,8070.98,9.2926,0.02,332,2223,100.0,14.84,8.994,2,4
25533,122,55,42.0056,0.84,40.0,445.0,549.16,1352.45,1114.51,3.91,5.71,137.96,2211.83,8314.06,1.02,42.0,130.93,2387.95,8083.11,9.3536,0.02,330,2212,100.0,10.57,6.3731,2,4
25535,122,57,34.999,0.84,60.0,449.44,555.65,1360.26,1123.41,5.48,8.0,195.23,2222.84,8345.84,1.02,41.8,183.0,2387.96,8057.85,9.2924,0.02,333,2223,100.0,14.65,8.9713,2,4
25536,122,58,41.999,0.84,40.0,445.0,548.81,1350.94,1116.17,3.91,5.71,138.26,2211.87,8317.36,1.02,42.0,131.05,2387.94,8080.14,9.3178,0.02,330,2212,100.0,10.67,6.282,2,4
25539,122,61,42.0064,0.8416,40.0,445.0,548.46,1351.68,1118.91,3.91,5.71,138.56,2211.83,8312.41,1.02,41.79,130.78,2387.89,8079.26,9.3515,0.02,330,2212,100.0,10.61,6.3252,2,4
25541,122,63,35.0078,0.84,60.0,449.44,555.65,1365.21,1125.24,5.48,8.0,194.75,2222.89,8346.42,1.02,41.71,183.64,2387.96,8060.8,9.2685,0.02,332,2223,100.0,14.87,9.0072,2,4
25542,122,64,42.003,0.84,40.0,445.0,549.28,1357.82,1115.65,3.91,5.71,138.73,2211.91,8321.18,1.02,41.89,130.98,2387.96,8079.66,9.3198,0.02,330,2212,100.0,10.54,6.3383,2,4
25549,122,71,35.0056,0.84,60.0,449.44,555.5,1363.75,1132.97,5.48,8.0,194.95,2222.86,8345.32,1.02,41.79,183.22,2387.94,8064.84,9.2906,0.02,332,2223,100.0,14.77,8.8902,2,4
25553,122,75,41.9999,0.8415,40.0,445.0,549.37,1349.08,1121.97,3.91,5.71,139.99,2211.92,8318.65,1.02,41.88,130.88,2387.93,8089.8,9.3339,0.02,331,2212,100.0,10.69,6.4411,2,4
25554,122,76,35.0035,0.84,60.0,449.44,555.42,1358.19,1132.02,5.48,8.0,194.13,2222.89,8341.46,1.02,41.7,183.44,2387.97,8056.65,9.3127,0.02,335,2223,100.0,15.09,8.8929,2,4
25558,122,80,42.0037,0.84,40.0,445.0,549.57,1346.95,1118.46,3.91,5.72,138.56,2211.94,8322.89,1.02,41.84,130.79,2387.93,8081.45,9.3084,0.02,329,2212,100.0,10.69,6.3618,2,4
25564,122,86,42.0056,0.8409,40.0,445.0,549.41,1353.54,1121.46,3.91,5.72,138.96,2211.88,8322.17,1.02,41.86,130.81,2387.95,8080.08,9.3294,0.02,329,2212,100.0,10.49,6.3438,2,4
25565,122,87,35.0017,0.84,60.0,449.44,555.32,1364.08,1123.44,5.48,8.0,194.77,2222.92,8343.61,1.02,41.66,183.24,2388.03,8067.53,9.2665,0.02,332,2223,100.0,14.85,8.9481,2,4
25568,122,90,35.0059,0.8411,60.0,449.44,555.64,1370.39,1127.03,5.48,8.0,195.32,2222.92,8350.24,1.02,41.73,183.59,2388.02,8066.0,9.3017,0.02,333,2223,100.0,14.89,8.8935,3,4
25570,122,92,42.0056,0.84,40.0,445.0,549.24,1347.28,1120.11,3.91,5.71,138.95,2211.82,8319.25,1.02,42.14,131.04,2387.93,8080.3,9.3305,0.02,328,2212,100.0,10.69,6.4795,3,4
25571,122,93,42.0006,0.84,40.0,445.0,549.41,1351.58,1123.03,3.91,5.72,138.58,2211.94,8322.91,1.02,41.79,130.48,2387.98,8081.3,9.3369,0.02,329,2212,100.0,10.75,6.3436,3,4
25573,122,95,42.0037,0.84,40.0,445.0,548.89,1358.49,1119.51,3.91,5.72,138.63,2211.84,8316.76,1.02,42.02,130.28,2387.9,8085.13,9.3676,0.02,330,2212,100.0,10.52,6.2986,3,4
25575,122,97,35.0012,0.841,60.0,449.44,555.3,1359.4,1126.34,5.48,8.0,195.97,2222.93,8344.71,1.02,41.66,183.29,2387.99,8061.68,9.3313,0.02,333,2223,100.0,14.83,8.929,3,4
25578,122,100,42.0012,0.84,40.0,445.0,549.4,1349.14,1114.44,3.91,5.71,138.5,2211.95,8319.35,1.02,41.96,130.45,2387.94,8086.14,9.3443,0.02,330,2212,100.0,10.64,6.4682,3,4
25580,122,102,41.9989,0.84,40.0,445.0,548.72,1351.68,1127.08,3.91,5.72,138.54,2211.86,8321.91,1.02,41.81,130.86,2387.96,8081.23,9.335,0.02,329,2212,100.0,10.67,6.4435,3,4
25582,122,104,35.0021,0.8415,60.0,449.44,555.22,1368.31,1121.43,5.48,8.0,194.47,2222.86,8345.51,1.02,41.76,183.16,2388.0,8066.01,9.2686,0.02,333,2223,100.0,15.02,8.9205,3,4
25587,122,109,35.0019,0.84,60.0,449.44,555.13,1362.66,1123.74,5.48,8.0,194.51,2222.93,8343.63,1.03,41.66,182.52,2388.02,8061.61,9.2756,0.02,334,2223,100.0,14.81,9.0096,3,4
25588,122,110,42.0045,0.84,40.0,445.0,549.33,1347.44,1122.79,3.91,5.72,138.78,2211.87,8320.74,1.02,41.86,129.97,2387.93,8078.95,9.325,0.02,331,2212,100.0,10.8,6.4167,3,4
25592,122,114,42.0029,0.8417,40.0,445.0,549.5,1348.65,1122.58,3.91,5.71,139.38,2211.96,8321.91,1.02,41.94,130.97,2387.95,8079.69,9.3031,0.02,329,2212,100.0,10.77,6.4077,3,4
25594,122,116,34.9988,0.84,60.0,449.44,555.3,1366.67,1123.32,5.48,8.0,194.9,2222.93,8354.51,1.02,42.08,184.27,2388.09,8063.89,9.2851,0.02,335,2223,100.0,14.69,8.9516,3,4
25595,122,117,42.0024,0.84,40.0,445.0,549.64,1351.99,1115.98,3.91,5.71,138.4,2211.89,8318.98,1.02,42.11,131.19,2387.99,8085.31,9.3419,0.02,330,2212,100.0,10.68,6.2815,3,4
25597,122,119,35.0034,0.8408,60.0,449.44,555.65,1371.04,1138.72,5.48,8.0,194.74,2222.93,8343.81,1.02,41.58,183.18,2388.02,8064.32,9.2936,0.02,334,2223,100.0,14.95,8.8533,3,4
25598,122,120,42.0013,0.8404,40.0,445.0,549.51,1347.0,1125.31,3.91,5.72,138.81,2211.93,8320.62,1.02,41.96,130.75,2388.04,8078.63,9.3653,0.02,330,2212,100.0,10.76,6.3938,3,4
25599,122,121,42.005,0.84,40.0,445.0,549.18,1350.53,1120.09,3.91,5.71,138.5,2211.93,8321.38,1.02,42.11,130.63,2388.0,8087.49,9.3109,0.02,328,2212,100.0,10.47,6.4028,3,4
25600,122,122,35.0,0.8406,60.0,449.44,555.53,1362.81,1127.44,5.48,8.0,195.58,2222.93,8344.95,1.02,41.78,183.16,2387.97,8068.79,9.2905,0.02,332,2223,100.0,14.88,8.9335,3,4
25602,122,124,42.0022,0.84,40.0,445.0,549.38,1352.42,1120.99,3.91,5.71,138.71,2211.94,8329.88,1.02,42.01,130.48,2388.0,8085.62,9.3181,0.02,329,2212,100.0,10.64,6.3815,3,4
25603,122,125,42.0029,0.8401,40.0,445.0,549.59,1351.74,1131.34,3.91,5.71,138.34,2211.9,8323.89,1.02,41.88,130.5,2388.03,8084.65,9.3532,0.02,330,2212,100.0,10.63,6.3353,3,4
25604,122,126,42.0049,0.84,40.0,445.0,549.5,1342.07,1119.94,3.91,5.72,138.34,2211.85,8323.62,1.02,42.09,130.7,2387.98,8085.43,9.3805,0.02,331,2212,100.0,10.45,6.3611,3,4
25606,122,128,42.0013,0.8413,40.0,445.0,549.32,1351.18,1123.44,3.91,5.71,138.5,2211.89,8322.47,1.02,41.83,130.29,2388.01,8087.11,9.341,0.02,331,2212,100.0,10.46,6.3754,3,4
25607,122,129,41.9991,0.84,40.0,445.0,549.66,1354.17,1120.7,3.91,5.72,138.5,2211.89,8321.35,1.02,42.0,130.34,2387.94,8084.05,9.3426,0.02,331,2212,100.0,10.63,6.3775,3,4
25609,122,131,42.0027,0.8408,40.0,445.0,548.99,1346.93,1124.72,3.91,5.72,138.67,2211.97,8321.8,1.02,41.94,130.91,2388.03,8084.22,9.3233,0.02,331,2212,100.0,10.86,6.2919,3,4
25610,122,132,42.005,0.8413,40.0,445.0,549.35,1345.22,1121.07,3.91,5.71,139.27,2211.87,8318.5,1.02,41.84,130.72,2387.93,8086.28,9.365,0.02,330,2212,100.0,10.44,6.4076,3,4
25611,122,133,42.0061,0.8415,40.0,445.0,549.49,1347.78,1117.47,3.91,5.72,139.09,2211.91,8315.98,1.02,42.16,130.84,2387.94,8086.23,9.3585,0.02,329,2212,100.0,10.41,6.388,3,4
25614,122,136,41.9984,0.8404,40.0,445.0,549.76,1350.84,1122.84,3.91,5.72,138.69,2211.87,8320.71,1.02,42.08,131.02,2388.01,8085.54,9.3389,0.02,331,2212,100.0,10.64,6.3754,3,4
25615,122,137,42.0021,0.8401,40.0,445.0,549.56,1351.89,1124.67,3.91,5.71,139.03,2211.94,8318.26,1.02,41.95,130.58,2387.95,8084.45,9.3501,0.02,331,2212,100.0,10.61,6.3706,3,4
25617,122,139,35.0025,0.84,60.0,449.44,555.76,1368.6,1119.58,5.48,8.0,194.24,2222.97,8348.07,1.02,41.89,183.38,2388.02,8066.97,9.3225,0.02,335,2223,100.0,14.93,8.9553,3,4
25619,122,141,35.0036,0.8403,60.0,449.44,555.53,1362.56,1127.82,5.48,8.0,194.09,2222.9,8350.43,1.02,41.85,183.46,2388.08,8064.87,9.3383,0.02,334,2223,100.0,14.74,9.0512,3,4
25620,122,142,42.0077,0.84,40.0,445.0,549.65,1352.69,1123.92,3.91,5.71,139.47,2211.91,8323.39,1.02,42.05,130.53,2387.97,8086.2,9.3641,0.02,330,2212,100.0,10.66,6.3718,3,4
25623,122,145,42.0056,0.84,40.0,445.0,549.22,1349.79,1125.65,3.91,5.71,139.15,2211.88,8323.27,1.02,41.99,130.94,2387.99,8085.17,9.3263,0.02,330,2212,100.0,10.71,6.3422,3,4
25625,122,147,42.0066,0.84,40.0,445.0,550.23,1348.89,1118.73,3.91,5.71,137.97,2211.9,8322.36,1.02,42.19,130.22,2387.99,8084.68,9.3696,0.02,330,2212,100.0,10.67,6.2727,3,4
25626,122,148,42.0077,0.8401,40.0,445.0,549.71,1352.46,1125.32,3.91,5.72,138.39,2212.0,8323.36,1.02,42.05,130.65,2388.03,8086.26,9.3467,0.02,330,2212,100.0,10.7,6.224,3,4
25628,122,150,34.9982,0.84,60.0,449.44,555.01,1366.1,1116.92,5.48,8.0,194.74,2222.95,8352.41,1.02,41.92,183.23,2388.01,8067.89,9.332,0.02,334,2223,100.0,14.9,8.8666,3,4
25629,122,151,42.007,0.84,40.0,445.0,549.44,1350.06,1129.41,3.91,5.71,138.84,2211.95,8322.16,1.02,42.11,130.64,2388.04,8087.38,9.3676,0.02,333,2212,100.0,10.64,6.345,3,4
25631,122,153,42.0053,0.84,40.0,445.0,549.65,1346.13,1123.27,3.91,5.72,138.98,2211.94,8319.88,1.02,42.01,130.91,2387.99,8085.55,9.3787,0.02,330,2212,100.0,10.74,6.3959,3,4
25638,122,160,35.0077,0.8414,60.0,449.44,555.61,1365.44,1133.12,5.48,8.0,193.96,2223.03,8359.54,1.02,41.97,182.42,2388.12,8073.94,9.346,0.02,335,2223,100.0,15.02,8.966,3,4
25642,122,164,42.0016,0.8405,40.0,445.0,549.52,1360.8,1126.26,3.91,5.71,139.33,2212.01,8326.5,1.02,42.04,130.75,2388.04,8086.4,9.3891,0.02,331,2212,100.0,10.66,6.3,3,4
25645,122,167,41.9997,0.8404,40.0,445.0,549.3,1353.07,1123.91,3.91,5.72,138.22,2211.92,8326.64,1.02,42.16,130.64,2388.1,8091.24,9.4199,0.02,331,2212,100.0,10.52,6.3002,3,4
25646,122,168,42.0015,0.8409,40.0,445.0,549.1,1348.4,1131.82,3.91,5.72,138.57,2211.97,8325.03,1.02,42.25,130.12,2388.05,8089.72,9.3693,0.02,332,2212,100.0,10.68,6.4505,3,4
25647,122,169,42.0011,0.84,40.0,445.0,550.25,1351.53,1128.33,3.91,5.71,138.72,2211.92,8326.58,1.02,42.06,131.0,2387.96,8083.13,9.4042,0.02,331,2212,100.0,10.5,6.4368,3,4
25652,122,174,42.0048,0.8418,40.0,445.0,549.68,1358.94,1130.39,3.91,5.72,138.4,2211.99,8325.21,1.02,42.18,130.47,2388.05,8085.72,9.3909,0.02,332,2212,100.0,10.47,6.3573,3,4
25657,122,179,35.007,0.8414,60.0,449.44,555.91,1374.67,1134.26,5.48,8.0,194.8,2222.99,8353.8,1.02,42.05,182.97,2388.1,8075.24,9.3286,0.02,335,2223,100.0,14.96,8.8468,3,4
25658,122,180,42.0031,0.84,40.0,445.0,549.53,1353.4,1126.96,3.91,5.72,139.0,2211.95,8326.39,1.02,42.13,130.77,2388.1,8086.58,9.3479,0.02,329,2212,100.0,10.56,6.3819,3,4
25660,122,182,35.0047,0.8402,60.0,449.44,556.15,1366.62,1132.96,5.48,8.0,194.69,2223.01,8363.36,1.02,42.09,182.38,2388.17,8073.0,9.3511,0.02,334,2223,100.0,14.88,8.8273,3,4
25661,122,183,35.0037,0.8401,60.0,449.44,555.88,1367.24,1137.15,5.48,8.0,194.26,2223.07,8360.59,1.02,42.07,183.45,2388.19,8078.9,9.3222,0.02,334,2223,100.0,14.78,8.8572,3,4
25663,122,185,35.0077,0.84,60.0,449.44,555.8,1372.72,1128.21,5.48,8.0,193.87,2223.06,8354.99,1.02,42.12,183.22,2388.22,8077.24,9.3681,0.02,335,2223,100.0,15.1,8.842,3,4
25669,122,191,35.0041,0.84,60.0,449.44,555.64,1369.02,1137.2,5.48,8.0,194.07,2223.1,8364.15,1.02,42.03,183.53,2388.2,8080.22,9.3561,0.02,332,2223,100.0,14.79,8.8755,4,4
25670,122,192,34.9987,0.84,60.0,449.44,556.19,1368.31,1139.92,5.48,8.0,193.92,2223.07,8366.29,1.02,42.0,183.31,2388.16,8076.34,9.3576,0.02,335,2223,100.0,14.75,8.9678,4,4
25674,122,196,42.0056,0.84,40.0,445.0,550.34,1353.24,1130.71,3.91,5.72,138.91,2212.06,8334.68,1.02,42.17,130.27,2388.21,8094.83,9.4357,0.02,333,2212,100.0,10.33,6.4023,4,4
25675,122,197,34.9993,0.8413,60.0,449.44,555.9,1371.94,1139.4,5.48,8.0,194.2,2223.09,8361.98,1.02,42.08,183.11,2388.22,8078.15,9.3601,0.02,335,2223,100.0,14.77,8.9295,4,4
25677,122,199,35.0017,0.8404,60.0,449.44,556.03,1364.89,1144.06,5.48,8.0,194.37,2223.13,8369.22,1.02,42.1,182.98,2388.27,8076.7,9.3625,0.02,336,2223,100.0,14.7,8.8928,4,4
25679,122,201,34.9991,0.8419,60.0,449.44,555.87,1366.7,1133.01,5.48,8.0,194.57,2223.17,8361.81,1.02,42.17,182.77,2388.24,8073.53,9.3484,0.02,337,2223,100.0,14.73,8.9922,4,4
25681,122,203,42.001,0.8415,40.0,445.0,549.49,1354.97,1134.46,3.91,5.72,138.67,2212.08,8340.65,1.02,42.31,129.92,2388.16,8096.43,9.4006,0.02,332,2212,100.0,10.48,6.3546,4,4
25684,122,206,42.0019,0.8402,40.0,445.0,549.43,1359.61,1135.42,3.91,5.71,138.45,2212.1,8334.41,1.02,42.26,130.47,2388.15,8093.05,9.4342,0.02,331,2212,100.0,10.51,6.3377,4,4
25685,122,207,35.0037,0.84,60.0,449.44,556.55,1372.65,1145.38,5.48,8.0,193.92,2223.21,8366.46,1.02,42.23,182.76,2388.31,8077.17,9.3508,0.02,337,2223,100.0,14.69,8.9353,4,4
25689,122,211,35.0056,0.84,60.0,449.44,555.88,1369.71,1137.52,5.48,8.0,193.72,2223.13,8365.01,1.02,42.31,183.3,2388.29,8080.66,9.369,0.02,336,2223,100.0,14.79,8.85,4,4
25690,122,212,42.0075,0.84,40.0,445.0,550.21,1355.61,1137.93,3.91,5.72,138.25,2212.1,8342.82,1.02,42.38,130.44,2388.26,8101.91,9.3955,0.02,333,2212,100.0,10.52,6.3871,4,4
25691,122,213,42.0036,0.8411,40.0,445.0,550.15,1357.35,1139.46,3.91,5.72,138.23,2212.12,8342.09,1.02,42.37,130.67,2388.24,8103.89,9.4244,0.02,332,2212,100.0,10.48,6.3323,4,4
25693,122,215,35.0056,0.84,60.0,449.44,556.23,1373.2,1134.23,5.48,8.0,193.79,2223.2,8369.53,1.02,42.14,182.74,2388.28,8086.31,9.37,0.02,336,2223,100.0,14.67,8.8362,4,4
25701,122,223,42.0008,0.8419,40.0,445.0,550.48,1365.04,1139.36,3.91,5.72,138.26,2212.22,8346.09,1.02,42.63,130.0,2388.27,8104.04,9.4402,0.02,333,2212,100.0,10.59,6.2829,4,4
25704,122,226,42.006,0.84,40.0,445.0,550.43,1366.58,1134.62,3.91,5.72,137.91,2212.19,8347.49,1.02,42.46,130.64,2388.26,8100.51,9.3876,0.02,335,2212,100.0,10.57,6.3993,4,4
25706,122,228,42.0044,0.84,40.0,445.0,550.68,1365.45,1140.23,3.91,5.72,138.39,2212.18,8343.73,1.02,42.69,130.01,2388.33,8108.01,9.4259,0.02,333,2212,100.0,10.56,6.3191,4,4
25707,122,229,42.004,0.84,40.0,445.0,550.17,1367.38,1141.58,3.91,5.72,138.8,2212.24,8343.32,1.02,42.73,130.1,2388.32,8107.26,9.4448,0.02,334,2212,100.0,10.55,6.266,4,4
25708,122,230,35.0005,0.8403,60.0,449.44,557.03,1373.67,1143.12,5.48,8.0,193.84,2223.4,8373.72,1.02,42.42,182.6,2388.52,8086.39,9.4139,0.02,337,2223,100.0,14.74,8.7109,4,4
25709,122,231,42.0048,0.84,40.0,445.0,550.22,1369.27,1137.58,3.91,5.72,137.95,2212.25,8354.85,1.02,42.73,129.99,2388.28,8110.49,9.4174,0.02,335,2212,100.0,10.69,6.3206,4,4
25712,122,234,42.006,0.8416,40.0,445.0,551.0,1368.75,1144.49,3.91,5.72,138.68,2212.24,8353.19,1.02,42.75,130.67,2388.31,8109.28,9.4616,0.02,335,2212,100.0,10.45,6.1565,4,4
25714,122,236,42.0016,0.84,40.0,445.0,550.27,1367.57,1142.14,3.91,5.72,138.06,2212.26,8353.52,1.02,42.65,130.32,2388.32,8107.99,9.4393,0.02,335,2212,100.0,10.53,6.3369,4,4
25719,123,4,42.0067,0.84,40.0,445.0,549.59,1341.92,1116.41,3.91,5.71,138.75,2211.9,8322.79,1.02,41.94,130.79,2388.06,8087.92,9.3158,0.02,328,2212,100.0,10.69,6.3058,1,4
25720,123,5,42.002,0.8403,40.0,445.0,549.15,1343.99,1116.64,3.91,5.71,138.53,2212.08,8323.75,1.02,41.72,131.25,2388.08,8092.1,9.3544,0.02,331,2212,100.0,10.59,6.3846,1,4
25721,123,6,42.0027,0.84,40.0,445.0,549.07,1346.67,1115.96,3.91,5.72,138.45,2212.04,8323.76,1.02,41.8,130.62,2388.05,8091.21,9.3259,0.02,330,2212,100.0,10.77,6.3991,1,4
25722,123,7,42.0045,0.8416,40.0,445.0,549.38,1348.96,1112.58,3.91,5.71,138.76,2211.97,8323.29,1.02,41.67,130.32,2388.08,8084.51,9.2917,0.02,330,2212,100.0,10.63,6.4574,1,4
25723,123,8,42.0051,0.8411,40.0,445.0,549.02,1345.68,1120.77,3.91,5.71,138.97,2211.96,8316.97,1.02,41.88,130.37,2388.15,8087.82,9.3428,0.02,331,2212,100.0,10.76,6.4911,1,4
25725,123,10,35.0046,0.84,60.0,449.44,555.0,1359.23,1119.51,5.48,8.0,195.15,2223.02,8346.17,1.02,41.42,183.28,2388.09,8070.96,9.272,0.02,331,2223,100.0,14.75,8.97,1,4
25727,123,12,42.0023,0.8412,40.0,445.0,549.05,1347.84,1112.2,3.91,5.71,138.57,2211.97,8318.44,1.02,41.88,130.9,2388.07,8085.06,9.3272,0.02,330,2212,100.0,10.68,6.3164,1,4
25730,123,15,42.0,0.84,40.0,445.0,549.4,1345.1,1119.87,3.91,5.72,138.57,2211.97,8319.49,1.02,41.8,130.78,2388.17,8089.9,9.3043,0.02,329,2212,100.0,10.56,6.3908,1,4
25733,123,18,41.9996,0.8414,40.0,445.0,549.2,1343.82,1122.11,3.91,5.72,138.45,2212.05,8319.96,1.02,41.69,130.77,2388.15,8089.04,9.3351,0.02,330,2212,100.0,10.76,6.5245,1,4
25734,123,19,42.0062,0.8402,40.0,445.0,548.95,1347.04,1126.94,3.91,5.71,139.37,2211.99,8315.67,1.02,42.0,130.38,2388.05,8088.13,9.3201,0.02,330,2212,100.0,10.71,6.2375,1,4
25737,123,22,35.007,0.8401,60.0,449.44,555.73,1363.95,1113.32,5.48,8.0,194.83,2222.95,8350.93,1.02,41.47,182.85,2388.03,8066.66,9.2483,0.02,333,2223,100.0,14.94,8.8694,1,4
25740,123,25,41.9988,0.84,40.0,445.0,549.61,1352.4,1117.43,3.91,5.72,139.2,2212.02,8323.07,1.02,41.62,131.03,2388.01,8084.51,9.3121,0.02,331,2212,100.0,10.55,6.3898,1,4
25743,123,28,41.9991,0.841,40.0,445.0,548.56,1349.26,1113.12,3.91,5.71,139.51,2211.98,8316.55,1.02,41.64,131.25,2388.04,8086.57,9.3078,0.02,329,2212,100.0,10.65,6.3744,1,4
25745,123,30,35.0036,0.8418,60.0,449.44,555.13,1362.06,1119.18,5.48,8.0,195.73,2222.92,8353.36,1.02,41.83,183.42,2388.05,8073.15,9.3243,0.02,333,2223,100.0,14.88,8.8691,1,4
25746,123,31,42.0071,0.84,40.0,445.0,548.73,1350.74,1118.76,3.91,5.72,139.11,2212.04,8319.26,1.02,41.8,131.1,2388.07,8088.99,9.3266,0.02,330,2212,100.0,10.64,6.4331,1,4
25747,123,32,35.0057,0.8408,60.0,449.44,555.58,1360.97,1117.95,5.48,8.0,195.41,2222.98,8345.31,1.02,41.76,183.57,2388.04,8073.72,9.2667,0.02,333,2223,100.0,14.99,8.9255,1,4
25749,123,34,42.0045,0.84,40.0,445.0,549.45,1350.13,1125.18,3.91,5.71,138.11,2212.04,8316.03,1.02,41.63,130.37,2388.09,8087.27,9.3075,0.02,330,2212,100.0,10.67,6.4105,1,4
25750,123,35,42.0,0.84,40.0,445.0,549.37,1350.46,1117.59,3.91,5.71,138.47,2212.02,8322.85,1.02,41.85,130.82,2388.04,8085.42,9.3226,0.02,329,2212,100.0,10.64,6.4179,1,4
25752,123,37,35.0022,0.84,60.0,449.44,555.44,1356.73,1114.93,5.48,8.0,195.38,2222.96,8351.85,1.02,41.56,183.6,2387.99,8067.96,9.2772,0.02,332,2223,100.0,14.86,8.9545,1,4
25754,123,39,42.0008,0.8407,40.0,445.0,549.2,1345.45,1123.99,3.91,5.72,138.88,2211.98,8319.25,1.02,41.69,130.43,2388.04,8081.63,9.3241,0.02,330,2212,100.0,10.8,6.2256,1,4
25756,123,41,42.0066,0.8405,40.0,445.0,549.32,1347.75,1119.29,3.91,5.71,138.63,2211.93,8324.22,1.02,41.92,130.83,2388.01,8084.83,9.3129,0.02,330,2212,100.0,10.56,6.4,1,4
25757,123,42,34.9988,0.84,60.0,449.44,555.55,1367.0,1118.05,5.48,8.0,195.48,2222.95,8352.2,1.02,41.52,183.05,2388.03,8064.77,9.2702,0.02,331,2223,100.0,15.04,8.9239,1,4
25760,123,45,42.0067,0.84,40.0,445.0,549.0,1349.01,1114.73,3.91,5.71,138.67,2212.0,8318.59,1.02,41.76,130.9,2388.07,8088.34,9.3366,0.02,329,2212,100.0,10.69,6.5718,1,4
25761,123,46,35.004,0.8413,60.0,449.44,555.0,1362.25,1130.82,5.48,8.0,195.9,2222.95,8350.0,1.02,41.7,183.81,2388.1,8072.82,9.3189,0.02,334,2223,100.0,14.94,8.9633,1,4
25763,123,48,42.0054,0.8414,40.0,445.0,549.39,1352.88,1117.45,3.91,5.71,138.58,2211.98,8325.59,1.02,41.68,130.4,2387.99,8080.74,9.3412,0.02,330,2212,100.0,10.75,6.4231,1,4
