unit,time_step,operational_setting_1,operational_setting_2,operational_setting_3,Sensor_0,Sensor_1,Sensor_2,Sensor_3,Sensor_4,Sensor_5,Sensor_6,Sensor_7,Sensor_8,Sensor_9,Sensor_10,Sensor_11,Sensor_12,Sensor_13,Sensor_14,Sensor_15,Sensor_16,Sensor_17,Sensor_18,Sensor_19,Sensor_20,Health_state,Operational_condition
25559,122,81,0.0027,0.0,100.0,518.67,642.24,1581.39,1397.29,14.62,21.61,553.63,2388.07,9058.47,1.3,47.4,522.23,2388.04,8135.25,8.4073,0.03,392,2388,100.0,38.84,23.2675,2,3
25562,122,84,0.0026,0.0,100.0,518.67,641.89,1579.07,1402.3,14.62,21.61,553.94,2388.05,9054.54,1.3,47.36,522.62,2388.03,8130.65,8.4065,0.03,391,2388,100.0,38.94,23.3568,2,3
25569,122,91,0.0027,0.0008,100.0,518.67,642.24,1582.24,1398.44,14.62,21.61,554.18,2388.04,9050.98,1.3,47.33,522.32,2388.05,8135.26,8.388,0.03,393,2388,100.0,39.02,23.4156,3,3
25574,122,96,0.0001,0.0,100.0,518.67,642.23,1580.65,1399.31,14.62,21.61,553.78,2388.07,9052.53,1.3,47.15,521.63,2388.09,8139.02,8.4179,0.03,393,2388,100.0,38.95,23.2768,3,3
25576,122,98,0.0029,0.0,100.0,518.67,642.31,1591.31,1402.31,14.62,21.61,554.41,2388.01,9056.64,1.3,47.46,522.36,2388.06,8133.82,8.3703,0.03,390,2388,100.0,39.01,23.3854,3,3
25577,122,99,0.0006,0.0001,100.0,518.67,642.29,1586.31,1398.19,14.62,21.61,554.12,2388.13,9054.95,1.3,47.33,521.98,2388.03,8128.63,8.3996,0.03,393,2388,100.0,39.05,23.4044,3,3
25579,122,101,0.0022,0.0,100.0,518.67,642.51,1584.75,1400.29,14.62,21.61,553.63,2388.05,9050.87,1.3,47.1,521.64,2388.07,8135.21,8.4309,0.03,392,2388,100.0,39.02,23.4219,3,3
25583,122,105,0.0016,0.0,100.0,518.67,641.83,1583.43,1404.59,14.62,21.61,553.78,2388.05,9054.04,1.3,47.42,522.29,2388.08,8139.9,8.397,0.03,394,2388,100.0,39.01,23.4184,3,3
25586,122,108,0.0014,0.0012,100.0,518.67,641.65,1581.13,1401.01,14.62,21.61,554.79,2388.04,9053.44,1.3,47.22,522.02,2388.1,8135.29,8.4338,0.03,392,2388,100.0,38.93,23.3069,3,3
25590,122,112,0.0029,0.0,100.0,518.67,642.77,1586.01,1395.96,14.62,21.61,554.12,2388.03,9050.3,1.3,47.39,522.1,2388.07,8131.74,8.3862,0.03,392,2388,100.0,39.05,23.3735,3,3
25612,122,134,0.0022,0.0016,100.0,518.67,642.3,1593.28,1402.57,14.62,21.61,554.25,2388.03,9055.94,1.3,47.38,521.49,2388.04,8141.0,8.4201,0.03,394,2388,100.0,38.85,23.3167,3,3
25618,122,140,0.0028,0.0,100.0,518.67,642.68,1594.15,1407.74,14.62,21.61,553.26,2388.08,9055.51,1.3,47.44,521.44,2388.08,8137.95,8.3989,0.03,395,2388,100.0,38.92,23.3923,3,3
25630,122,152,0.0002,0.0,100.0,518.67,642.36,1585.88,1410.64,14.62,21.61,553.23,2388.08,9055.88,1.3,47.53,521.66,2388.08,8137.83,8.4194,0.03,394,2388,100.0,39.08,23.3149,3,3
25633,122,155,0.0006,0.0016,100.0,518.67,642.7,1588.91,1402.57,14.62,21.61,553.24,2388.09,9059.75,1.3,47.41,521.49,2388.11,8141.49,8.4095,0.03,393,2388,100.0,38.98,23.3092,3,3
25634,122,156,0.0013,0.0006,100.0,518.67,642.36,1589.52,1407.46,14.62,21.61,553.04,2388.08,9055.14,1.3,47.57,521.31,2388.08,8140.24,8.4423,0.03,392,2388,100.0,39.01,23.3269,3,3
25637,122,159,0.0003,0.0,100.0,518.67,642.7,1588.26,1405.06,14.62,21.61,553.35,2388.06,9057.79,1.3,47.59,521.38,2388.02,8140.84,8.4259,0.03,393,2388,100.0,38.73,23.3755,3,3
25643,122,165,0.0016,0.0,100.0,518.67,643.01,1586.36,1409.48,14.62,21.61,554.0,2388.08,9060.16,1.3,47.56,521.68,2388.06,8140.24,8.4378,0.03,393,2388,100.0,38.9,23.3511,3,3
25651,122,173,0.0023,0.0,100.0,518.67,642.68,1586.35,1405.9,14.62,21.61,552.91,2388.05,9059.69,1.3,47.55,521.03,2388.01,8146.0,8.4294,0.03,392,2388,100.0,39.08,23.2459,3,3
25653,122,175,0.0017,0.0013,100.0,518.67,642.95,1588.2,1415.02,14.62,21.61,553.29,2388.16,9064.25,1.3,47.51,521.33,2388.19,8140.48,8.4243,0.03,394,2388,100.0,38.69,23.1744,3,3
25654,122,176,0.0012,0.0,100.0,518.67,642.98,1585.49,1407.0,14.62,21.61,553.43,2388.08,9056.51,1.3,47.48,521.59,2388.05,8139.55,8.4333,0.03,393,2388,100.0,38.68,23.2129,3,3
25666,122,188,0.0001,0.0008,100.0,518.67,643.61,1598.32,1414.21,14.62,21.61,553.04,2388.05,9060.75,1.3,47.72,521.03,2388.07,8142.82,8.4517,0.03,393,2388,100.0,38.59,23.2128,4,3
25672,122,194,0.0017,0.0012,100.0,518.67,642.57,1598.98,1411.27,14.62,21.61,552.68,2388.13,9070.36,1.3,47.61,520.82,2388.14,8148.93,8.4406,0.03,396,2388,100.0,38.71,23.2112,4,3
25688,122,210,0.001,0.0,100.0,518.67,642.99,1591.39,1425.28,14.62,21.61,552.5,2388.12,9075.06,1.3,48.01,521.17,2388.16,8151.34,8.4566,0.03,396,2388,100.0,38.54,23.2402,4,3
25692,122,214,0.0019,0.0004,100.0,518.67,643.22,1599.17,1422.54,14.62,21.61,552.18,2388.12,9083.1,1.3,48.0,520.76,2388.16,8154.86,8.4855,0.03,394,2388,100.0,38.62,23.1455,4,3
25694,122,216,0.0014,0.0011,100.0,518.67,642.8,1594.81,1417.91,14.62,21.61,552.14,2388.18,9075.22,1.3,47.93,519.92,2388.16,8149.96,8.4819,0.03,394,2388,100.0,38.56,23.0475,4,3
25698,122,220,0.0013,0.0003,100.0,518.67,643.27,1589.97,1423.92,14.62,21.61,551.78,2388.12,9077.75,1.3,47.86,520.78,2388.14,8147.51,8.4919,0.03,396,2388,100.0,38.61,23.1378,4,3
25699,122,221,0.0027,0.002,100.0,518.67,643.61,1596.99,1422.62,14.62,21.61,552.08,2388.15,9079.57,1.3,48.07,520.27,2388.14,8156.22,8.5099,0.03,395,2388,100.0,38.44,23.0992,4,3
25711,122,233,0.0027,0.001,100.0,518.67,643.33,1601.44,1427.28,14.62,21.61,551.24,2388.26,9084.53,1.3,48.09,519.42,2388.2,8156.1,8.5018,0.03,395,2388,100.0,38.42,23.0511,4,3
25732,123,17,0.0002,0.0,100.0,518.67,642.4,1589.73,1400.37,14.62,21.61,555.21,2388.01,9055.91,1.3,47.23,522.47,2387.96,8141.35,8.3967,0.03,393,2388,100.0,39.11,23.3903,1,3
25738,123,23,0.0011,0.0005,100.0,518.67,641.84,1584.91,1400.39,14.62,21.61,554.96,2387.98,9064.31,1.3,47.12,522.62,2387.94,8139.04,8.3658,0.03,391,2388,100.0,39.05,23.433,1,3
25739,123,24,0.0016,0.0,100.0,518.67,641.58,1584.31,1392.58,14.62,21.6,554.97,2387.99,9055.55,1.3,47.28,522.26,2387.96,8139.9,8.3668,0.03,391,2388,100.0,39.01,23.4643,1,3
25742,123,27,0.0006,0.0015,100.0,518.67,642.19,1582.82,1398.03,14.62,21.61,554.88,2388.0,9054.8,1.3,47.19,521.92,2388.02,8135.7,8.3669,0.03,390,2388,100.0,39.22,23.5307,1,3
25753,123,38,0.0011,0.0,100.0,518.67,641.93,1585.79,1397.46,14.62,21.61,554.61,2387.96,9054.36,1.3,46.96,522.63,2387.95,8142.02,8.3652,0.03,390,2388,100.0,39.11,23.4177,1,3
25759,123,44,0.0021,0.001,100.0,518.67,641.92,1584.08,1399.48,14.62,21.61,554.12,2388.03,9051.7,1.3,47.23,521.92,2388.03,8137.36,8.397,0.03,392,2388,100.0,39.08,23.3844,1,3
25762,123,47,0.0005,0.0,100.0,518.67,641.84,1579.99,1403.74,14.62,21.61,555.13,2387.98,9054.9,1.3,47.25,522.34,2387.99,8136.79,8.3799,0.03,390,2388,100.0,39.07,23.5111,1,3
25766,123,51,0.0005,0.0,100.0,518.67,642.36,1585.03,1396.09,14.62,21.61,554.41,2387.98,9052.59,1.3,47.24,522.5,2387.96,8131.85,8.3997,0.03,393,2388,100.0,39.11,23.3769,1,3
25769,123,54,0.0012,0.0015,100.0,518.67,641.98,1586.89,1396.74,14.62,21.61,554.21,2387.97,9055.36,1.3,47.04,522.23,2387.99,8135.91,8.3906,0.03,390,2388,100.0,38.96,23.3787,1,3
25772,123,57,0.001,0.0,100.0,518.67,642.37,1580.73,1396.3,14.62,21.61,554.12,2387.96,9055.38,1.3,47.04,522.39,2388.06,8135.74,8.3939,0.03,391,2388,100.0,38.99,23.4087,2,3
25775,123,60,0.0028,0.0003,100.0,518.67,641.78,1589.98,1398.1,14.62,21.61,554.8,2388.04,9051.54,1.3,47.35,522.2,2387.99,8136.5,8.4718,0.03,392,2388,100.0,39.13,23.4938,2,3
25777,123,62,0.0024,0.0006,100.0,518.67,642.29,1586.32,1389.9,14.62,21.61,554.37,2388.01,9047.7,1.3,47.15,522.03,2388.04,8137.72,8.4202,0.03,390,2388,100.0,39.04,23.423,2,3
25808,123,93,0.0022,0.0019,100.0,518.67,642.28,1584.44,1405.84,14.62,21.61,554.49,2388.0,9063.96,1.3,47.29,522.77,2388.04,8140.49,8.4127,0.03,391,2388,100.0,39.04,23.4595,2,3
25814,123,99,0.0021,0.0,100.0,518.67,641.97,1576.2,1393.02,14.62,21.61,554.05,2388.09,9049.28,1.3,47.05,522.56,2388.05,8139.01,8.4088,0.03,393,2388,100.0,39.1,23.4267,2,3
25822,123,107,0.0021,0.0015,100.0,518.67,642.34,1582.3,1393.05,14.62,21.61,554.43,2387.95,9063.82,1.3,47.12,522.24,2388.05,8136.12,8.4117,0.03,391,2388,100.0,39.05,23.3751,3,3
25834,123,119,0.002,0.0011,100.0,518.67,641.98,1586.25,1392.13,14.62,21.61,553.7,2388.01,9054.19,1.3,47.19,522.0,2388.02,8141.45,8.4131,0.03,391,2388,100.0,38.94,23.4791,3,3
25841,123,126,0.0007,0.0017,100.0,518.67,643.08,1585.93,1400.61,14.62,21.6,553.96,2388.03,9062.2,1.3,47.24,521.76,2388.0,8135.81,8.3988,0.03,393,2388,100.0,38.99,23.2952,3,3
25844,123,129,0.002,0.0,100.0,518.67,642.4,1583.96,1394.75,14.62,21.6,554.37,2388.08,9052.82,1.3,47.24,522.03,2388.08,8139.75,8.431,0.03,390,2388,100.0,38.87,23.3936,3,3
25853,123,138,0.0008,0.0,100.0,518.67,642.86,1589.8,1400.18,14.62,21.61,554.51,2388.02,9054.48,1.3,47.44,522.34,2388.04,8139.84,8.4099,0.03,392,2388,100.0,38.8,23.3528,3,3
25854,123,139,0.0004,0.001,100.0,518.67,642.81,1583.9,1398.91,14.62,21.61,553.92,2388.04,9058.72,1.3,47.39,522.01,2388.02,8130.56,8.4208,0.03,392,2388,100.0,39.14,23.3353,3,3
25861,123,146,0.0024,0.0004,100.0,518.67,642.32,1593.44,1401.69,14.62,21.61,554.09,2388.04,9046.66,1.3,47.4,522.07,2388.08,8131.08,8.4062,0.03,395,2388,100.0,39.12,23.4202,3,3
25863,123,148,0.0024,0.0,100.0,518.67,641.58,1585.43,1404.08,14.62,21.61,553.22,2388.05,9051.24,1.3,47.28,521.88,2388.07,8138.31,8.4087,0.03,391,2388,100.0,38.87,23.2434,3,3
25866,123,151,0.0014,0.0019,100.0,518.67,642.46,1584.04,1391.24,14.62,21.61,553.61,2388.07,9056.33,1.3,47.42,522.22,2388.04,8134.63,8.4709,0.03,391,2388,100.0,39.02,23.4714,3,3
25872,123,157,0.0027,0.0013,100.0,518.67,642.33,1586.01,1399.43,14.62,21.61,553.98,2388.06,9055.01,1.3,47.42,521.78,2388.03,8132.11,8.4281,0.03,393,2388,100.0,39.08,23.2928,3,3
25887,123,172,0.0024,0.0012,100.0,518.67,642.4,1587.45,1406.37,14.62,21.61,554.18,2388.11,9050.59,1.3,47.55,521.22,2388.01,8131.72,8.437,0.03,392,2388,100.0,38.95,23.329,3,3
25888,123,173,0.0026,0.0007,100.0,518.67,641.79,1588.25,1405.95,14.62,21.61,553.61,2388.08,9054.81,1.3,47.52,521.4,2388.06,8133.05,8.4393,0.03,391,2388,100.0,38.94,23.3852,3,3
25895,123,180,0.0025,0.0004,100.0,518.67,642.66,1588.91,1403.9,14.62,21.61,553.63,2388.11,9050.41,1.3,47.44,521.5,2388.1,8133.3,8.43,0.03,394,2388,100.0,38.89,23.2988,3,3
25901,123,186,0.0016,0.0,100.0,518.67,642.36,1594.44,1411.89,14.62,21.61,553.59,2388.13,9053.87,1.3,47.45,522.04,2388.11,8125.79,8.4308,0.03,394,2388,100.0,38.8,23.2675,3,3
25905,123,190,0.0019,0.0,100.0,518.67,642.65,1593.6,1403.19,14.62,21.61,553.71,2388.1,9050.75,1.3,47.47,521.24,2388.1,8129.92,8.4212,0.03,393,2388,100.0,38.86,23.2353,3,3
25925,123,210,0.0004,0.0001,100.0,518.67,643.62,1587.34,1414.85,14.62,21.61,552.49,2388.15,9045.79,1.3,47.78,520.69,2388.16,8129.2,8.4947,0.03,391,2388,100.0,38.88,23.2356,4,3
25929,123,214,0.0028,0.0,100.0,518.67,642.8,1594.31,1410.19,14.62,21.61,552.32,2388.14,9048.28,1.3,47.56,521.54,2388.24,8121.51,8.4524,0.03,396,2388,100.0,38.63,23.2141,4,3
25930,123,215,0.0004,0.0,100.0,518.67,643.08,1587.16,1418.96,14.62,21.61,552.82,2388.2,9049.71,1.3,47.74,520.64,2388.18,8131.62,8.466,0.03,393,2388,100.0,38.81,23.2289,4,3
25933,123,218,0.0019,0.0,100.0,518.67,642.65,1598.94,1416.4,14.62,21.61,553.39,2388.13,9044.5,1.3,47.62,521.21,2388.22,8127.28,8.4671,0.03,393,2388,100.0,38.68,23.2444,4,3
25938,123,223,0.0012,0.0007,100.0,518.67,643.31,1586.8,1413.61,14.62,21.61,552.71,2388.18,9044.73,1.3,47.84,521.14,2388.19,8121.04,8.4625,0.03,394,2388,100.0,38.87,23.1598,4,3
25957,123,242,0.0016,0.0,100.0,518.67,643.59,1592.83,1424.05,14.62,21.61,551.52,2388.26,9037.46,1.3,47.79,520.44,2388.34,8112.77,8.4789,0.03,394,2388,100.0,38.52,23.1764,4,3
25973,124,4,0.0016,0.0017,100.0,518.67,642.93,1596.09,1411.04,14.62,21.61,553.35,2388.12,9059.91,1.3,47.6,522.11,2388.13,8140.14,8.4385,0.03,394,2388,100.0,38.74,23.3104,2,3
25979,124,10,0.0027,0.0011,100.0,518.67,642.61,1589.95,1408.29,14.62,21.61,553.9,2388.09,9061.67,1.3,47.54,521.57,2388.08,8137.54,8.4505,0.03,393,2388,100.0,38.71,23.2489,2,3
25993,124,24,0.0008,0.0016,100.0,518.67,642.24,1584.23,1406.46,14.62,21.61,553.64,2388.09,9061.14,1.3,47.4,521.4,2388.08,8140.51,8.4295,0.03,392,2388,100.0,39.02,23.2797,2,3
25997,124,28,0.0022,0.0,100.0,518.67,642.52,1588.88,1406.24,14.62,21.61,553.46,2388.14,9065.41,1.3,47.52,521.55,2388.12,8142.23,8.4362,0.03,392,2388,100.0,38.91,23.1702,2,3
25999,124,30,0.0013,0.0,100.0,518.67,642.68,1594.32,1408.21,14.62,21.61,553.56,2388.05,9058.78,1.3,47.39,521.87,2388.05,8141.8,8.4061,0.03,392,2388,100.0,38.74,23.2649,2,3
26000,124,31,0.002,0.0,100.0,518.67,642.03,1597.59,1414.65,14.62,21.61,553.89,2388.03,9060.75,1.3,47.61,521.75,2388.09,8136.4,8.4053,0.03,393,2388,100.0,38.8,23.338,2,3
26001,124,32,0.0027,0.0012,100.0,518.67,642.7,1582.94,1413.41,14.62,21.61,552.74,2388.11,9065.79,1.3,47.56,521.57,2388.08,8137.33,8.4871,0.03,393,2388,100.0,38.8,23.2323,2,3
26010,124,41,0.0006,0.0003,100.0,518.67,642.32,1587.8,1410.15,14.62,21.61,553.21,2388.09,9053.9,1.3,47.74,521.57,2388.07,8137.08,8.4647,0.03,393,2388,100.0,39.02,23.36,2,3
26011,124,42,0.0017,0.0,100.0,518.67,642.32,1585.19,1410.74,14.62,21.61,553.35,2388.12,9063.86,1.3,47.47,521.28,2388.07,8137.15,8.4264,0.03,392,2388,100.0,39.06,23.4017,2,3
26017,124,48,0.0003,0.0,100.0,518.67,642.5,1590.07,1405.24,14.62,21.61,553.36,2388.08,9059.67,1.3,47.59,521.53,2388.15,8137.19,8.4232,0.03,392,2388,100.0,38.56,23.3284,3,3
26020,124,51,0.0008,0.002,100.0,518.67,642.96,1591.66,1409.74,14.62,21.61,553.03,2388.14,9053.6,1.3,47.66,521.29,2388.11,8136.18,8.5039,0.03,392,2388,100.0,38.9,23.3402,3,3
26036,124,67,0.0018,0.0,100.0,518.67,642.54,1590.93,1415.21,14.62,21.61,553.0,2388.0,9065.45,1.3,47.66,521.83,2388.1,8140.2,8.4425,0.03,394,2388,100.0,38.82,23.3216,3,3
26043,124,74,0.0004,0.0006,100.0,518.67,642.9,1587.7,1415.01,14.62,21.61,553.74,2388.08,9050.97,1.3,47.4,521.62,2388.13,8133.16,8.432,0.03,393,2388,100.0,38.89,23.2788,3,3
26051,124,82,0.0021,0.0018,100.0,518.67,643.02,1589.16,1410.32,14.62,21.61,553.44,2388.13,9061.32,1.3,47.63,521.48,2388.09,8142.66,8.4546,0.03,394,2388,100.0,38.77,23.4325,3,3
26057,124,88,0.0002,0.0019,100.0,518.67,643.06,1591.17,1412.74,14.62,21.61,553.01,2388.11,9064.1,1.3,47.57,521.23,2388.13,8144.57,8.4552,0.03,394,2388,100.0,38.92,23.2274,3,3
26062,124,93,0.0027,0.0001,100.0,518.67,643.01,1591.49,1410.45,14.62,21.61,553.68,2388.09,9066.96,1.3,47.77,520.65,2388.1,8139.6,8.4757,0.03,393,2388,100.0,38.87,23.2968,3,3
26073,124,104,0.0028,0.0012,100.0,518.67,642.52,1593.1,1407.61,14.62,21.61,552.68,2388.13,9065.27,1.3,47.58,521.31,2388.1,8141.27,8.4282,0.03,394,2388,100.0,38.84,23.11,3,3
26075,124,106,0.0017,0.0001,100.0,518.67,642.63,1600.56,1411.08,14.62,21.61,553.26,2388.12,9061.11,1.3,47.69,521.19,2388.13,8145.24,8.4374,0.03,394,2388,100.0,38.89,23.1902,3,3
26083,124,114,0.0013,0.0,100.0,518.67,642.84,1593.65,1405.48,14.62,21.61,552.79,2388.08,9073.06,1.3,47.59,521.0,2388.14,8152.78,8.4563,0.03,394,2388,100.0,38.73,23.274,3,3
26089,124,120,0.0012,0.0,100.0,518.67,642.98,1592.61,1416.51,14.62,21.61,552.82,2388.11,9072.39,1.3,47.48,520.97,2388.05,8150.9,8.4756,0.03,395,2388,100.0,38.69,23.282,3,3
26097,124,128,0.002,0.0015,100.0,518.67,643.38,1585.49,1415.11,14.62,21.61,553.26,2388.15,9076.04,1.3,47.64,520.78,2388.12,8147.38,8.4469,0.03,393,2388,100.0,38.75,23.1666,3,3
26102,124,133,0.0003,0.0003,100.0,518.67,642.82,1596.67,1413.4,14.62,21.61,552.65,2388.13,9069.31,1.3,47.82,520.81,2388.15,8147.39,8.4377,0.03,394,2388,100.0,38.61,23.2869,3,3
26109,124,140,0.0014,0.0008,100.0,518.67,643.07,1591.42,1416.22,14.62,21.61,552.22,2388.13,9073.64,1.3,47.65,520.68,2388.14,8146.91,8.4534,0.03,394,2388,100.0,38.89,23.2653,3,3
26122,124,153,0.0006,0.0,100.0,518.67,643.69,1596.07,1418.96,14.62,21.61,552.91,2388.12,9079.57,1.3,47.71,520.52,2388.13,8150.57,8.4497,0.03,395,2388,100.0,38.63,23.3226,4,3
26137,124,168,0.0008,0.0003,100.0,518.67,643.8,1596.6,1422.6,14.62,21.61,551.6,2388.15,9085.45,1.3,47.84,520.63,2388.21,8154.08,8.4989,0.03,394,2388,100.0,38.63,23.1941,4,3
26147,124,178,0.0001,0.0,100.0,518.67,643.12,1600.65,1418.29,14.62,21.61,551.71,2388.17,9097.28,1.3,47.89,519.97,2388.12,8167.08,8.4893,0.03,396,2388,100.0,38.59,23.1369,4,3
26150,124,181,0.0011,0.0012,100.0,518.67,643.81,1601.21,1422.63,14.62,21.61,551.94,2388.14,9095.55,1.3,47.94,520.32,2388.17,8168.99,8.5069,0.03,395,2388,100.0,38.7,23.1551,4,3
26159,124,190,0.0021,0.0,100.0,518.67,643.36,1603.73,1422.36,14.62,21.61,552.45,2388.17,9103.23,1.3,48.06,520.18,2388.18,8174.91,8.5139,0.03,396,2388,100.0,38.49,23.0899,4,3
26172,125,6,0.0006,0.002,100.0,518.67,642.34,1588.18,1392.5,14.62,21.61,554.06,2387.98,9060.75,1.3,47.34,522.46,2387.99,8145.6,8.3924,0.03,390,2388,100.0,39.01,23.4925,1,3
26190,125,24,0.0017,0.0013,100.0,518.67,642.55,1589.48,1397.13,14.62,21.61,554.5,2388.05,9046.95,1.3,47.17,522.16,2388.04,8142.61,8.3851,0.03,392,2388,100.0,39.02,23.4284,1,3
26200,125,34,0.0021,0.0,100.0,518.67,642.35,1582.47,1399.95,14.62,21.61,554.66,2388.08,9065.61,1.3,47.28,522.48,2387.99,8147.27,8.379,0.03,391,2388,100.0,39.06,23.4709,1,3
26213,125,47,0.0008,0.0,100.0,518.67,642.06,1576.22,1398.15,14.62,21.61,554.29,2388.03,9061.53,1.3,47.13,521.88,2388.02,8148.36,8.3854,0.03,393,2388,100.0,39.08,23.3898,2,3
26214,125,48,0.0005,0.0,100.0,518.67,641.74,1585.95,1393.21,14.62,21.61,554.19,2388.0,9062.2,1.3,47.06,522.19,2388.04,8141.72,8.3934,0.03,392,2388,100.0,39.02,23.3831,2,3
26216,125,50,0.0004,0.0,100.0,518.67,641.46,1582.19,1402.02,14.62,21.61,554.19,2388.0,9062.38,1.3,47.14,522.73,2387.98,8142.63,8.3919,0.03,392,2388,100.0,39.15,23.4382,2,3
26220,125,54,0.0017,0.0018,100.0,518.67,642.43,1577.88,1392.05,14.62,21.61,554.85,2388.0,9071.17,1.3,47.33,522.35,2387.99,8141.52,8.3916,0.03,393,2388,100.0,39.08,23.4236,2,3
26221,125,55,0.0,0.0,100.0,518.67,642.43,1582.1,1400.5,14.62,21.61,553.89,2388.02,9065.53,1.3,47.11,522.74,2387.99,8141.74,8.403,0.03,392,2388,100.0,38.95,23.4343,2,3
26237,125,71,0.0028,0.0001,100.0,518.67,642.18,1575.15,1394.63,14.62,21.61,553.88,2388.04,9059.51,1.3,47.13,522.06,2388.03,8148.24,8.3803,0.03,391,2388,100.0,39.15,23.3965,2,3
26239,125,73,0.003,0.0018,100.0,518.67,641.88,1583.11,1399.65,14.62,21.61,554.49,2388.0,9065.38,1.3,47.12,522.38,2388.0,8144.77,8.4071,0.03,392,2388,100.0,39.1,23.3832,2,3
26242,125,76,0.0009,0.0,100.0,518.67,641.55,1587.36,1398.2,14.62,21.61,554.54,2387.96,9067.85,1.3,47.37,522.16,2388.02,8145.58,8.4076,0.03,393,2388,100.0,39.14,23.488,2,3
26251,125,85,0.0013,0.0017,100.0,518.67,642.42,1585.77,1396.21,14.62,21.61,553.78,2388.03,9066.24,1.3,47.37,522.23,2388.05,8144.74,8.3986,0.03,390,2388,100.0,38.76,23.3488,2,3
26254,125,88,0.0012,0.001,100.0,518.67,642.31,1578.77,1404.11,14.62,21.61,554.18,2388.0,9066.57,1.3,47.25,521.96,2388.01,8144.38,8.4134,0.03,392,2388,100.0,38.94,23.3382,2,3
26272,125,106,0.0011,0.0,100.0,518.67,642.51,1586.73,1401.4,14.62,21.61,554.36,2388.07,9068.04,1.3,47.47,522.03,2388.05,8145.51,8.4039,0.03,393,2388,100.0,38.8,23.3213,3,3
26276,125,110,0.0,0.0011,100.0,518.67,642.17,1592.48,1396.48,14.62,21.61,554.15,2388.07,9065.77,1.3,47.33,522.43,2388.06,8144.72,8.4081,0.03,392,2388,100.0,38.97,23.3826,3,3
26286,125,120,0.0028,0.0,100.0,518.67,642.67,1590.8,1399.44,14.62,21.61,554.57,2388.02,9063.95,1.3,47.23,522.44,2388.04,8150.47,8.3989,0.03,391,2388,100.0,38.88,23.4648,3,3
26291,125,125,0.0027,0.0,100.0,518.67,642.46,1589.24,1407.01,14.62,21.61,554.73,2388.09,9064.63,1.3,47.37,522.43,2388.01,8150.3,8.382,0.03,392,2388,100.0,38.97,23.4107,3,3
26301,125,135,0.0026,0.0003,100.0,518.67,642.09,1593.37,1400.26,14.62,21.61,553.97,2388.03,9069.97,1.3,47.42,521.72,2388.06,8147.76,8.4152,0.03,393,2388,100.0,39.03,23.4284,3,3
26303,125,137,0.0029,0.0,100.0,518.67,642.62,1580.31,1407.04,14.62,21.61,552.94,2388.04,9063.94,1.3,47.49,521.87,2388.05,8151.02,8.3986,0.03,391,2388,100.0,38.93,23.3912,3,3
26308,125,142,0.0014,0.0,100.0,518.67,642.69,1586.71,1401.34,14.62,21.61,553.61,2388.02,9068.46,1.3,47.27,521.61,2388.09,8144.18,8.4287,0.03,393,2388,100.0,39.03,23.3666,3,3
26309,125,143,0.0017,0.0,100.0,518.67,642.88,1585.7,1405.99,14.62,21.61,554.37,2388.04,9065.62,1.3,47.44,522.05,2388.07,8145.53,8.4131,0.03,393,2388,100.0,38.84,23.2837,3,3
26310,125,144,0.0015,0.0012,100.0,518.67,642.01,1585.48,1400.91,14.62,21.61,553.29,2388.09,9065.37,1.3,47.52,521.91,2388.03,8146.36,8.4146,0.03,392,2388,100.0,38.93,23.3788,3,3
26314,125,148,0.0015,0.0011,100.0,518.67,642.34,1593.56,1401.97,14.62,21.61,553.48,2388.07,9076.43,1.3,47.29,521.48,2388.04,8147.56,8.4312,0.03,392,2388,100.0,38.88,23.3608,3,3
26323,125,157,0.0,0.0,100.0,518.67,642.07,1592.91,1402.14,14.62,21.61,553.39,2388.08,9069.71,1.3,47.39,521.92,2388.01,8151.46,8.4658,0.03,391,2388,100.0,38.84,23.3343,3,3
26332,125,166,0.0012,0.0,100.0,518.67,643.08,1583.36,1400.5,14.62,21.61,553.11,2388.04,9079.98,1.3,47.51,521.77,2388.0,8151.56,8.4156,0.03,394,2388,100.0,38.94,23.3122,3,3
26344,125,178,0.0007,0.0,100.0,518.67,642.81,1595.32,1409.12,14.62,21.61,554.42,2388.05,9082.4,1.3,47.6,521.52,2388.07,8156.4,8.4197,0.03,392,2388,100.0,38.77,23.3599,3,3
26349,125,183,0.0027,0.001,100.0,518.67,642.9,1595.5,1409.11,14.62,21.61,553.37,2388.08,9079.76,1.3,47.49,521.1,2388.08,8154.09,8.4206,0.03,394,2388,100.0,38.78,23.196,3,3
26352,125,186,0.0029,0.0,100.0,518.67,642.64,1586.92,1414.28,14.62,21.61,552.35,2388.12,9074.83,1.3,47.45,521.43,2388.06,8150.11,8.4507,0.03,394,2388,100.0,38.8,23.2787,3,3
26361,125,195,0.0003,0.0,100.0,518.67,642.51,1594.49,1406.66,14.62,21.61,553.12,2388.09,9085.26,1.3,47.69,521.09,2388.09,8156.32,8.4562,0.03,393,2388,100.0,38.7,23.3011,4,3
26362,125,196,0.0002,0.0,100.0,518.67,642.67,1593.5,1412.86,14.62,21.61,552.53,2388.1,9080.05,1.3,47.59,521.53,2388.08,8158.91,8.4468,0.03,395,2388,100.0,38.77,23.2212,4,3
26381,125,215,0.0015,0.0007,100.0,518.67,642.91,1589.89,1412.44,14.62,21.61,553.4,2388.07,9091.7,1.3,47.83,521.15,2388.1,8169.16,8.4459,0.03,394,2388,100.0,38.75,23.2161,4,3
